Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Doyle Alexander    R   7   2   0   0   0   0   0   0   0   0   0  .286  .286  .286 
Neil Allen         R   5   1   1   0   0   1   0   0   0   1   0  .200  .333  .400 
Joaquin Andujar    R   9   3   1   0   0   1   0   1   0   0   0  .333  .400  .444 
Bob Apodaca        R   3   0   0   0   0   0   0   0   0   1   0  .000  .000  .000 
Steve Arlin        R   9   5   0   0   2   0   0   0   0   0   0  .556  .556 1.222 
Stan Bahnsen       R   5   0   0   0   0   1   0   1   0   0   0  .000  .167  .000 
Doug Bair          R   5   0   0   0   0   1   0   0   0   0   0  .000  .167  .000 
Jim Barr           R  13   6   0   0   0   0   0   0   0   0   0  .462  .462  .462 
Juan Berenguer     R   2   0   0   0   0   2   0   0   0   0   0  .000  .500  .000 
Bruce Berenyi      R   4   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Jim Bibby          R   4   3   1   0   0   0   0   0   0   0   0  .750  .750 1.000 
Jack Billingham    R  23   5   0   0   0   1   0   1   0   0   0  .217  .250  .217 
Dennis Blair       R   9   3   0   0   0   1   0   0   0   0   0  .333  .400  .333 
Bert Blyleven      R   7   1   0   1   0   0   0   4   0   0   0  .143  .143  .429 
Tommy Boggs        R   8   3   0   0   0   0   0   3   0   0   0  .375  .375  .375 
Mark Bomback       R   7   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Bill Bonham        R  14   3   1   0   0   2   0   3   0   0   1  .214  .294  .286 
Pedro Borbon       R  13   4   0   0   0   0   0   1   0   0   0  .308  .308  .308 
Nelson Briles      R   5   1   1   0   0   0   0   0   0   0   0  .200  .200  .400 
Warren Brusstar    R   4   2   1   0   0   0   0   0   0   0   0  .500  .500  .750 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Ray Burris         R  37  12   2   1   2   3   0   4   1   0   1  .324  .381  .595 
Mike Caldwell      L   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Rick Camp          R   6   0   0   0   0   2   0   0   0   0   0  .000  .250  .000 
John Candelaria    L   4   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Buzz Capra         R  13   4   0   1   0   1   0   1   0   0   0  .308  .357  .462 
Steve Carlton      L   4   1   0   0   0   0   0   1   0   0   0  .250  .250  .250 
Don Carrithers     R  16   2   0   0   0   3   0   1   0   0   0  .125  .263  .125 
Clay Carroll       R   6   3   0   0   0   0   0   0   0   1   0  .500  .500  .500 
Bobby Castillo     R   3   0   0   0   0   1   1   0   0   0   0  .000  .250  .000 
