Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
David Aardsma      R   4   1   1   0   0   0   0   0   0   0   0  .250  .250  .500 
Paul Abbott        R   4   2   1   0   0   1   0   0   0   0   0  .500  .600  .750 
Jose Acevedo       R   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Manny Acosta       R   3   1   0   0   1   2   0   0   0   0   0  .333  .600 1.333 
Jeremy Affeldt     L  17   5   1   1   1   2   0   4   0   0   0  .294  .368  .647 
Matt Albers        R   7   3   0   0   0   1   0   1   0   0   1  .429  .444  .429 
H. Alvarez         R  18   7   1   0   0   2   0   1   0   0   0  .389  .450  .444 
Chris Archer       R   9   2   0   0   0   0   0   3   0   0   0  .222  .222  .222 
Tony Armas         R  14   3   0   0   1   3   0   2   0   0   0  .214  .353  .429 
Jake Arrieta       R  16   2   1   0   0   3   1   4   0   0   0  .125  .263  .188 
Bronson Arroyo     R  32   5   1   0   1   2   0   6   2   0   0  .156  .250  .281 
Pedro Astacio      R   9   2   1   0   0   1   0   4   0   0   0  .222  .300  .333 
Luis Avilan        L   9   1   0   0   0   0   0   2   0   0   0  .111  .111  .111 
John Axford        R   3   1   0   0   1   2   0   2   0   0   0  .333  .600 1.333 
Luis Ayala         R   5   1   0   0   0   0   0   1   0   0   1  .200  .167  .200 
Brandon Backe      R  14   4   0   0   2   0   0   3   0   0   0  .286  .286  .714 
Michael Bacsik     L   5   2   1   0   0   0   0   0   0   0   0  .400  .400  .600 
Burke Badenhop     R   4   1   0   0   0   1   1   0   0   0   0  .250  .400  .250 
Cha-Seung Baek     R   3   2   0   0   2   1   0   0   0   0   0  .667  .750 2.667 
Homer Bailey       R  10   1   1   0   0   1   0   4   0   0   0  .100  .182  .200 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Anthony Bass       R   2   0   0   0   0   2   0   0   0   0   0  .000  .500  .000 
Antonio Bastardo   L   6   0   0   0   0   2   0   3   0   0   0  .000  .250  .000 
Miguel Batista     R  10   5   0   0   1   0   0   2   0   0   0  .500  .500  .800 
Trevor Bauer       R   7   0   0   0   0   5   0   4   0   0   0  .000  .417  .000 
Brandon Beachy     R   3   1   1   0   0   3   0   1   0   0   0  .333  .667  .667 
Josh Beckett       R  20   3   1   0   0   1   0   6   0   0   0  .150  .190  .200 
Joe Beimel         L  13   3   3   0   0   1   0   1   0   0   0  .231  .286  .462 
Matt Belisle       R  18   4   2   0   0   2   0   7   0   0   1  .222  .286  .333 
Heath Bell         R  12   3   1   0   0   0   0   4   0   0   0  .250  .250  .333 
Jeff Bennett       R   5   1   0   0   0   1   1   2   0   0   0  .200  .333  .200 
Kris Benson        R  18   3   2   0   1   1   0   4   0   0   0  .167  .211  .444 
Jason Bergmann     R   8   2   1   0   0   1   1   1   0   0   2  .250  .273  .375 
Rocky Biddle       R   4   1   0   0   0   0   0   1   0   0   0  .250  .250  .250 
Chad Billingsley   R  24   7   2   0   3   4   0  10   0   0   0  .292  .393  .750 
Nick Blackburn     R   4   1   0   0   0   0   0   1   0   0   0  .250  .250  .250 
Joe Blanton        R   8   2   0   0   0   1   0   4   0   0   0  .250  .333  .250 
Mitchell Boggs     R   8   3   1   1   0   0   0   4   0   0   1  .375  .333  .750 
Dave Borkowski     R   4   0   0   0   0   1   1   1   0   0   0  .000  .200  .000 
Joe Borowski       R   6   3   0   0   1   1   1   0   0   0   0  .500  .571 1.000 
Blaine Boyer       R   7   2   1   0   0   0   0   1   0   0   0  .286  .286  .429 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Brad Brach         R   3   0   0   0   0   0   0   1   0   0   1  .000  .000  .000 
Bill Bray          L  10   2   0   0   0   1   0   3   0   0   0  .200  .273  .200 
Doug Brocail       R   6   3   0   0   1   0   0   0   0   0   0  .500  .500 1.000 
Rex Brothers       L   4   2   0   0   1   0   0   0   0   0   0  .500  .500 1.250 
Jonathan Broxton   R   8   2   1   0   0   1   0   3   0   0   0  .250  .333  .375 
Taylor Buchholz    R   7   1   0   0   0   2   0   3   0   0   1  .143  .300  .143 
Mark Buehrle       L  19   6   2   0   2   0   0   2   0   0   0  .316  .316  .737 
M. Bumgarner       L  21   6   3   0   0   0   0   8   0   0   0  .286  .286  .429 
A.J. Burnett       R  37  12   5   0   2   7   0  11   1   0   0  .324  .444  .622 
Sean Burnett       L   3   1   0   0   0   1   0   2   0   0   0  .333  .500  .333 
Jared Burton       R   8   3   0   0   1   2   1   1   0   0   0  .375  .500  .750 
David Bush         R  21   7   3   0   1   2   0   4   0   0   0  .333  .391  .619 
Paul Byrd          R   4   2   0   0   0   0   0   0   0   0   0  .500  .500  .500 
Tim Byrdak         L  13   3   1   0   1   3   0   5   0   0   1  .231  .353  .538 
Daniel Cabrera     R   2   1   0   0   1   2   0   1   1   0   0  .500  .800 2.000 
Trevor Cahill      R  13   5   2   0   1   2   0   0   0   0   0  .385  .467  .769 
Matt Cain          R  31   7   3   0   0   5   0   7   0   0   0  .226  .333  .323 
Chris Capuano      L  15   2   0   0   0   1   0   6   1   0   0  .133  .235  .133 
Buddy Carlyle      R   5   1   0   0   0   1   1   1   0   0   0  .200  .333  .200 
Fausto Carmona     R   9   1   0   0   0   2   0   0   0   0   0  .111  .273  .111 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Chris Carpenter    R  20   5   2   0   1   0   0   3   0   0   0  .250  .250  .500 
David Carpenter    R   6   1   0   0   0   0   0   3   0   0   0  .167  .167  .167 
Carlos Carrasco    R   4   0   0   0   0   0   0   3   0   0   0  .000  .000  .000 
Andrew Cashner     R   9   2   0   0   0   3   1   2   0   0   0  .222  .417  .222 
Santiago Casilla   R   2   0   0   0   0   2   2   0   0   0   0  .000  .500  .000 
Jack Cassel        R   4   2   0   0   0   1   1   0   0   0   0  .500  .600  .500 
Jhoulys Chacin     R  16   4   0   0   0   0   0   5   0   0   1  .250  .235  .250 
Joba Chamberlain   R   6   1   0   0   0   1   1   3   0   0   0  .167  .286  .167 
Aroldis Chapman    L   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Jesse Chavez       R   3   2   1   0   0   1   0   0   0   0   0  .667  .750 1.000 
Bruce Chen         L   6   2   0   0   0   0   0   1   0   0   0  .333  .333  .333 
Wei-Yin Chen       L   5   2   0   0   1   3   0   1   1   0   0  .400  .667 1.000 
Matt Chico         L   9   2   1   0   0   0   0   3   0   0   0  .222  .222  .333 
Randy Choate       L   4   0   0   0   0   0   0   2   1   0   0  .000  .200  .000 
Steve Cishek       R   3   1   1   0   0   0   0   0   0   0   1  .333  .250  .667 
Roger Clemens      R   9   1   0   0   0   0   0   6   0   0   0  .111  .111  .111 
Matt Clement       R   3   0   0   0   0   0   0   0   1   0   0  .000  .250  .000 
Tyler Clippard     R   4   1   0   0   0   2   0   1   0   0   0  .250  .500  .250 
Tyler Cloyd        R   5   1   1   0   0   0   0   1   0   0   0  .200  .200  .400 
Todd Coffey        R   5   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Gerrit Cole        R   5   0   0   0   0   1   0   2   0   0   0  .000  .167  .000 
Bartolo Colon      R  11   6   2   0   2   3   0   1   0   0   0  .545  .643 1.273 
Aaron Cook         R  13   5   1   0   1   0   0   3   0   0   0  .385  .385  .692 
Patrick Corbin     L   3   1   0   0   0   2   0   1   0   0   1  .333  .500  .333 
Chad Cordero       R  11   2   0   0   0   2   0   4   0   0   1  .182  .286  .182 
F. Cordero         R   6   1   1   0   0   1   0   1   0   0   0  .167  .286  .333 
Rheal Cormier      L   6   2   0   0   0   1   0   2   0   0   0  .333  .429  .333 
Manuel Corpas      R   5   2   0   0   1   1   0   1   0   0   0  .400  .500 1.000 
Kevin Correia      R  27   8   4   0   2   4   0   6   0   0   0  .296  .387  .667 
Jarred Cosart      R   8   1   0   0   0   1   0   1   0   0   0  .125  .222  .125 
Juan Cruz          R   6   1   1   0   0   2   0   1   0   0   0  .167  .375  .333 
Johnny Cueto       R  20   3   0   0   0   3   0   8   0   0   1  .150  .250  .150 
Yu Darvish         R   3   1   0   0   0   1   0   1   0   0   0  .333  .500  .333 
Doug Davis         L   9   3   1   0   0   1   0   3   0   0   0  .333  .400  .444 
Wade Davis         R   6   0   0   0   0   2   1   3   0   0   0  .000  .250  .000 
Zach Day           R   7   4   2   0   0   2   0   0   0   0   0  .571  .667  .857 
Jorge de la Rosa   L  19   4   1   0   0   0   0  10   0   0   0  .211  .211  .263 
Randall Delgado    R   5   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Ryan Dempster      R  16   3   0   0   1   2   0   8   0   0   0  .188  .278  .375 
Elmer Dessens      R   6   4   2   0   1   1   0   1   0   0   0  .667  .714 1.500 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Ross Detwiler      L   9   2   1   0   0   0   0   4   0   0   0  .222  .222  .333 
R.A. Dickey        R  22   4   0   0   1   6   0   4   0   0   0  .182  .357  .318 
Jake Diekman       L   7   1   0   0   0   0   0   3   0   0   0  .143  .143  .143 
Felix Doubront     L   5   0   0   0   0   0   0   3   0   0   0  .000  .000  .000 
Danny Duffy        L   8   2   1   0   0   0   0   1   0   0   0  .250  .250  .375 
Zach Duke          L  11   3   2   0   0   1   0   2   0   0   0  .273  .333  .455 
Michael Dunn       L  11   2   0   0   0   2   0   3   0   0   1  .182  .286  .182 
Chad Durbin        R   6   3   1   0   0   1   0   3   0   0   0  .500  .571  .667 
J.D. Durbin        R   6   2   0   0   0   0   0   1   0   0   0  .333  .333  .333 
Sam Dyson          R   5   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Adam Eaton         R   8   3   1   0   0   0   0   1   0   0   0  .375  .375  .500 
Josh Edgin         L   6   1   0   0   0   1   0   3   0   0   0  .167  .286  .167 
Joey Eischen       L   4   0   0   0   0   0   0   2   0   1   0  .000  .000  .000 
Scott Elbert       L   4   2   0   0   0   0   0   1   0   0   0  .500  .500  .500 
John Ely           R  11   3   2   0   1   1   0   3   0   0   0  .273  .333  .727 
Nathan Eovaldi     R  22   9   2   0   1   0   0   1   0   0   1  .409  .391  .636 
Robbie Erlin       L   2   1   1   0   0   2   0   0   0   0   0  .500  .750 1.000 
Kelvim Escobar     R   5   1   1   0   0   0   0   1   0   0   0  .200  .200  .400 
Marco Estrada      R  10   2   0   0   0   3   0   0   1   0   1  .200  .400  .200 
Dana Eveland       L   4   3   0   0   0   0   0   1   0   0   1  .750  .600  .750 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Scott Eyre         L  13   1   0   0   0   1   0   4   0   0   0  .077  .143  .077 
Jeurys Familia     R   4   2   1   0   0   1   0   1   0   0   0  .500  .600  .750 
Scott Feldman      R   6   2   0   0   0   0   0   3   0   0   1  .333  .286  .333 
