Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Johnny Antonelli   L  23   7   1   0   0   0   0   2   0   0   0  .304  .304  .348 
Marshall Bridges   L   5   4   3   0   0   0   0   0   0   0   0  .800  .800 1.400 
Lew Burdette       R   6   1   0   0   0   0   0   0   0   0   0  .167  .167  .167 
John Buzhardt      R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Don Cardwell       R   5   0   0   0   0   1   0   2   0   0   0  .000  .167  .000 
Art Ceccarelli     L   7   1   0   0   0   1   1   1   0   0   0  .143  .250  .143 
Moe Drabowsky      R   4   0   0   0   0   0   0   1   0   0   1  .000  .000  .000 
Dick Ellsworth     L   2   1   1   0   0   2   0   0   0   0   0  .500  .750 1.000 
Carl Erskine       R   3   0   0   0   0   1   0   0   0   0   0  .000  .250  .000 
Art Fowler         R   4   2   1   0   0   0   0   1   0   0   0  .500  .500  .750 
Bob Friend         R   3   1   1   0   0   1   0   0   0   0   0  .333  .500  .667 
Al Jackson         L   4   3   0   0   1   0   0   0   0   0   0  .750  .750 1.500 
Larry Jackson      R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
J. Klippstein      R   3   2   0   0   0   1   0   1   0   0   0  .667  .750  .667 
Sandy Koufax       L  10   3   0   0   1   0   0   3   0   0   0  .300  .300  .600 
Mike McCormick     L  18   2   0   0   0   1   0   4   0   0   0  .111  .158  .111 
Danny McDevitt     L  15   5   0   0   1   1   0   1   0   0   0  .333  .375  .533 
V. Mizell          L   9   3   1   0   0   1   0   3   0   0   0  .333  .400  .444 
Billy O'Dell       L   3   1   0   0   0   1   0   1   0   0   0  .333  .500  .333 
Taylor Phillips    L   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Juan Pizarro       L   6   0   0   0   0   1   0   1   0   0   0  .000  .143  .000 
Johnny Podres      L  15   7   1   0   2   3   0   0   0   0   0  .467  .556  .933 
Dick Ricketts      R   4   0   0   0   0   2   0   0   0   0   1  .000  .286  .000 
H. Robinson        R   5   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Ray Sadecki        L   7   1   0   0   0   4   0   1   0   0   0  .143  .455  .143 
Curt Simmons       L   5   2   1   0   0   0   0   1   0   0   0  .400  .400  .600 
Warren Spahn       L  27   9   0   0   0   1   0   2   0   0   0  .333  .357  .333 
Carl Willey        R   6   0   0   0   0   1   0   1   0   0   0  .000  .143  .000 
Stan Williams      R   2   0   0   0   0   1   0   1   0   0   1  .000  .250  .000 
Early Wynn         R   2   1   0   0   0   2   0   1   0   0   0  .500  .750  .500
