Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Tony Armas         R   6   1   0   0   0   0   0   3   0   1   0  .167  .167  .167 
Andy Ashby         R   9   2   0   0   0   1   0   4   0   0   0  .222  .300  .222 
Pedro Astacio      R  11   2   0   0   0   0   0   2   0   0   0  .182  .182  .182 
Miguel Batista     R   4   1   0   0   0   0   0   0   0   1   0  .250  .250  .250 
Josh Beckett       R   2   1   0   0   0   0   0   1   0   3   0  .500  .500  .500 
Andy Benes         R   6   1   0   0   0   0   0   3   0   0   0  .167  .167  .167 
Willie Blair       R   4   1   0   0   0   0   0   1   0   1   0  .250  .250  .250 
Dave Burba         R   8   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
John Burkett       R   3   0   0   0   0   0   0   1   0   1   0  .000  .000  .000 
A.J. Burnett       R   2   0   0   0   0   0   0   1   0   2   0  .000  .000  .000 
Tom Candiotti      R   4   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Dave Coggin        R   4   1   0   0   0   0   0   1   0   0   0  .250  .250  .250 
F. Cordova         R   4   0   0   0   0   1   0   4   0   0   0  .000  .200  .000 
Omar Daal          L   4   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Kyle Davies        R   4   1   0   0   0   1   0   1   0   0   0  .250  .400  .250 
Doug Drabek        R   3   2   0   0   0   0   0   0   0   1   0  .667  .667  .667 
Jeff Fassero       L   5   1   0   0   0   0   0   1   0   0   0  .200  .200  .200 
O. Fernandez       R   5   1   0   0   0   0   0   2   0   1   0  .200  .200  .200 
Mark Gardner       R   5   0   0   0   0   0   0   0   0   2   0  .000  .000  .000 
Tom Glavine        L   7   0   0   0   0   0   0   6   0   0   0  .000  .000  .000 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Mike Hampton       L   7   2   1   0   0   0   0   0   0   2   0  .286  .286  .429 
Jimmy Haynes       R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Rich Hunter        R   3   0   0   0   0   0   0   2   0   1   0  .000  .000  .000 
Bobby Jones        R   6   0   0   0   0   0   0   3   0   0   0  .000  .000  .000 
Darryl Kile        R   9   1   1   0   0   0   0   4   0   2   0  .111  .111  .222 
Byung-Hyun Kim     R   3   0   0   0   0   1   0   1   0   0   0  .000  .250  .000 
Al Leiter          L   6   1   0   0   0   0   0   1   0   1   0  .167  .167  .167 
Esteban Loaiza     R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Greg Maddux        R  11   1   0   0   0   1   0   2   0   3   0  .091  .167  .091 
Jason Marquis      R   4   0   0   0   0   0   0   1   0   2   0  .000  .000  .000 
Pedro Martinez     R   2   1   1   0   0   1   0   1   1   1   0  .500  .750 1.000 
Ramon Martinez     R   4   0   0   0   0   1   0   2   0   0   0  .000  .200  .000 
Kent Mercker       L   7   2   0   0   0   0   0   2   0   0   0  .286  .286  .286 
Kevin Millwood     R  10   1   0   0   0   0   0   2   0   3   0  .100  .100  .100 
Eric Milton        L   7   1   0   0   0   0   0   5   0   0   0  .143  .143  .143 
Mike Morgan        R   6   3   2   0   0   0   0   1   0   0   0  .500  .500  .833 
Matt Morris        R   7   1   0   0   0   0   0   1   0   0   0  .143  .143  .143 
Mark Mulder        L   3   0   0   0   0   0   0   0   0   1   0  .000  .000  .000 
Brett Myers        R   3   1   0   0   0   0   0   0   0   1   0  .333  .333  .333 
David Nied         R   6   2   0   0   0   0   0   0   0   0   0  .333  .333  .333 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Hideo Nomo         R   9   2   0   0   0   0   0   3   0   0   0  .222  .222  .222 
Russ Ortiz         R   5   1   0   0   0   0   0   2   0   0   0  .200  .200  .200 
Donovan Osborne    L   2   1   1   0   0   0   0   0   0   2   0  .500  .500 1.000 
Chan Ho Park       R   5   2   0   0   0   0   0   1   0   1   0  .400  .400  .400 
John Patterson     R   5   2   0   0   0   0   0   0   0   0   0  .400  .400  .400 
Jake Peavy         R   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Brad Penny         R   4   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Odalis Perez       L   4   2   0   0   0   0   0   1   0   0   0  .500  .500  .500 
Andy Pettitte      L   2   0   0   0   0   0   0   2   0   2   0  .000  .000  .000 
Rick Reed          R   2   1   0   0   0   1   0   0   0   1   0  .500  .667  .500 
Shane Reynolds     R   2   0   0   0   0   0   0   1   0   2   0  .000  .000  .000 
Todd Ritchie       R   5   1   0   0   0   1   0   2   0   0   0  .200  .333  .200 
Rafael Roque       L   3   0   0   0   0   1   0   1   0   0   0  .000  .250  .000 
Kirk Rueter        L   4   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Curt Schilling     R   4   1   0   0   1   0   0   0   0   0   0  .250  .250 1.000 
Jason Schmidt      R   9   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
John Smiley        L   4   1   0   0   0   0   0   1   0   1   0  .250  .250  .250 
Todd Stottlemyre   R   3   1   0   0   0   0   0   1   0   1   0  .333  .333  .333 
Jeff Suppan        R   6   0   0   0   0   0   0   2   0   1   0  .000  .000  .000 
John Thomson       R   7   2   0   0   1   1   0   3   0   1   0  .286  .375  .714 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Brett Tomko        R   5   1   0   0   0   0   0   0   0   0   0  .200  .200  .200 
Ismael Valdez      R  10   3   1   0   0   0   0   4   0   0   0  .300  .300  .400 
