Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Al Aber            L   5   1   0   0   1   1   0   1   0   0   0  .200  .333  .800 
Tom Brewer         R  14   7   3   0   0   0   0   3   0   0   0  .500  .500  .714 
Jim Bunning        R  14   0   0   0   0   0   0   6   0   0   0  .000  .000  .000 
Harry Byrd         R   5   2   1   0   0   1   0   1   0   0   0  .400  .500  .600 
Bud Daley          L   3   2   0   0   0   1   0   0   0   0   0  .667  .750  .667 
Sonny Dixon        R   4   1   0   0   1   0   0   2   0   0   0  .250  .250 1.000 
Dick Donovan       R   5   1   0   0   0   0   0   1   0   0   0  .200  .200  .200 
Whitey Ford        L  10   3   0   0   0   0   0   5   0   0   0  .300  .300  .300 
Mike Fornieles     R   5   2   0   0   0   0   0   0   0   1   0  .400  .400  .400 
Paul Foytack       R  10   2   0   0   0   0   0   1   0   0   0  .200  .200  .200 
Marion Fricano     R   6   1   0   0   0   0   0   0   0   0   0  .167  .167  .167 
Mike Garcia        R   9   6   0   0   0   1   0   0   0   1   0  .667  .700  .667 
Ned Garver         R   4   3   0   0   0   0   0   1   0   0   0  .750  .750  .750 
Tom Gorman         R   5   0   0   0   0   1   0   1   0   0   0  .000  .167  .000 
Johnny Gray        R   3   1   0   0   0   1   0   0   0   0   0  .333  .500  .333 
Steve Gromek       R   7   2   1   0   0   0   0   3   0   0   0  .286  .286  .429 
Jack Harshman      L   7   2   0   0   1   2   0   2   0   0   0  .286  .444  .714 
Billy Hoeft        L   7   4   1   0   0   0   0   2   0   0   0  .571  .571  .714 
Dixie Howell       R   5   0   0   0   0   0   0   3   0   0   0  .000  .000  .000 
Connie Johnson     R   9   4   0   0   1   2   0   2   0   0   0  .444  .545  .778 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Bob Keegan         R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Alex Kellner       L   4   0   0   0   0   1   0   1   0   0   0  .000  .200  .000 
Jack Kralick       L   6   2   0   0   0   0   0   0   0   0   0  .333  .333  .333 
Frank Lary         R  10   4   0   0   0   1   0   2   0   0   0  .400  .455  .400 
Bob Lemon          R   5   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Connie Marrero     R   5   1   1   0   0   0   0   0   0   0   0  .200  .200  .400 
Mickey McDermott   L   6   1   1   0   0   1   0   1   0   0   0  .167  .286  .333 
Jim McDonald       R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Herb Moford        R   3   0   0   0   0   0   0   1   0   1   0  .000  .000  .000 
Ray Moore          R   5   2   1   0   0   1   0   0   0   1   0  .400  .500  .600 
Don Mossi          L   4   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Willard Nixon      R  19   1   0   0   1   2   0   5   0   1   0  .053  .143  .211 
Mel Parnell        L   5   3   2   0   1   1   0   0   0   0   0  .600  .667 1.600 
Camilo Pascual     R  16   6   1   1   0   0   0   4   0   0   0  .375  .375  .563 
Billy Pierce       L  13   2   1   0   0   2   0   5   0   0   1  .154  .250  .231 
Bob Porterfield    R   5   2   0   0   0   1   0   0   0   0   0  .400  .500  .400 
A. Portocarrero    R   6   2   0   0   0   1   0   2   0   0   0  .333  .429  .333 
Pedro Ramos        R   3   0   0   0   0   1   0   1   0   1   0  .000  .250  .000 
Allie Reynolds     R   5   1   0   0   0   0   0   0   0   0   0  .200  .200  .200 
Johnny Schmitz     L   4   0   0   0   0   0   0   0   0   0   0  .000  .000  .000 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Herb Score         L  10   3   0   0   1   2   0   2   0   0   0  .300  .417  .600 
Chuck Stobbs       L  10   1   0   0   0   0   0   3   0   0   0  .100  .100  .100 
Dean Stone         L   6   3   1   1   0   0   0   1   0   0   0  .500  .500 1.000 
Frank Sullivan     R  14   3   0   0   1   0   0   3   0   0   0  .214  .214  .429 
Ralph Terry        R   5   2   2   0   0   0   0   1   0   0   0  .400  .400  .800 
Dick Tomanek       L   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Bob Trice          R   4   1   0   0   1   0   0   1   0   0   0  .250  .250 1.000 
Virgil Trucks      R   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
John Tsitouris     R   5   0   0   0   0   0   0   1   0   1   0  .000  .000  .000 
Jack Urban         R   3   3   1   0   0   1   0   0   0   0   0 1.000 1.000 1.333 
Jerry Walker       R   6   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Bob Wiesler        L   4   1   0   1   0   1   0   0   0   0   0  .250  .400  .750 
Bill Wight         L   7   2   0   0   0   0   0   1   0   0   0  .286  .286  .286 
Hoyt Wilhelm       R   3   0   0   0   0   1   0   0   0   0   0  .000  .250  .000 
Hal Woodeshick     L   4   4   2   0   0   1   0   0   0   0   0 1.000 1.000 1.500 
Early Wynn         R  10   1   0   0   0   0   0   3   0   0   1  .100  .091  .100 
George Zuverink    R   6   3   2   0   0   0   0   1   0   0   0  .500  .500  .833
