Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Glenn Abbott       R   4   2   1   0   0   0   0   0   0   0   0  .500  .500  .750 
Cy Acosta          R   6   0   0   0   0   0   0   0   0   0   0  .000  .000  .000 
Santo Alcala       R   4   2   0   0   1   0   0   1   0   0   0  .500  .500 1.250 
Doyle Alexander    R  12   3   0   0   0   1   0   1   0   0   0  .250  .308  .250 
Lloyd Allen        R   4   1   0   0   1   1   0   1   0   0   0  .250  .400 1.000 
Neil Allen         R   9   1   0   0   0   0   0   0   0   0   0  .111  .111  .111 
Joaquin Andujar    R  14   6   2   0   0   0   0   1   0   0   0  .429  .429  .571 
Bob Apodaca        R   8   1   0   0   0   1   0   1   0   0   0  .125  .222  .125 
Bill Atkinson      R   6   2   0   0   0   0   0   0   0   0   0  .333  .333  .333 
Stan Bahnsen       R  40  13   3   0   1   2   0   4   0   0   0  .325  .357  .475 
Doug Bair          R   8   3   1   0   0   0   0   2   0   0   0  .375  .375  .500 
Rick Baldwin       R   3   1   0   0   0   1   0   0   0   0   0  .333  .500  .333 
Floyd Bannister    L   5   2   0   0   0   1   0   0   0   0   0  .400  .500  .400 
Len Barker         R   6   1   0   0   0   0   0   1   0   0   0  .167  .167  .167 
Jim Barr           R  23   8   1   1   0   1   0   1   0   0   0  .348  .375  .478 
Jim Beattie        R   4   1   1   0   0   1   0   1   0   0   0  .250  .400  .500 
Steve Bedrosian    R   5   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Jerry Bell         R   4   0   0   0   0   0   0   0   0   0   0  .000  .000  .000 
Juan Berenguer     R   3   1   0   1   0   1   0   0   0   0   0  .333  .500 1.000 
Jim Bibby          R  14   3   1   0   1   1   1   1   0   0   0  .214  .267  .500 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Jack Billingham    R  14   3   0   0   1   2   0   1   0   0   0  .214  .313  .429 
Doug Bird          R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Vida Blue          L   9   1   0   0   0   0   0   1   0   0   0  .111  .111  .111 
Bert Blyleven      R  32  12   2   0   1   3   0   2   0   0   1  .375  .417  .531 
Tommy Boggs        R   6   0   0   0   0   1   0   0   0   0   1  .000  .125  .000 
Bill Bonham        R  24  10   1   1   0   3   0   1   0   0   1  .417  .464  .542 
Pedro Borbon       R   6   4   0   0   0   2   2   1   0   0   0  .667  .750  .667 
Tom Bradley        R  18   6   1   0   0   0   0   1   0   0   0  .333  .333  .389 
Tom Brennan        R   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Jackie Brown       R   8   3   0   0   0   0   0   1   0   0   0  .375  .375  .375 
Warren Brusstar    R   8   2   1   0   0   0   0   0   0   0   0  .250  .250  .375 
Ray Burris         R  11   5   1   1   0   0   0   0   0   0   0  .455  .455  .727 
Rick Camp          R  13   4   2   0   0   0   0   1   0   0   1  .308  .286  .462 
Dave Campbell      R   3   2   0   0   0   3   1   0   0   0   0  .667  .833  .667 
John Candelaria    L  13   2   1   0   0   0   0   3   0   0   0  .154  .154  .231 
Doug Capilla       L   3   2   0   0   0   1   0   0   0   0   0  .667  .750  .667 
Steve Carlton      L   8   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Clay Carroll       R   5   1   1   0   0   0   0   0   0   0   0  .200  .200  .400 
Bobby Castillo     R   6   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Dean Chance        R   4   0   0   0   0   1   0   1   0   0   0  .000  .200  .000 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
L. Christenson     R  38   8   2   0   0   4   0   3   0   0   0  .211  .286  .263 
Vince Colbert      R   6   2   0   0   0   1   0   1   0   0   0  .333  .429  .333 
Jim Colborn        R   8   3   0   0   0   1   0   0   0   0   0  .375  .444  .375 
Joe Coleman        R  27   3   1   0   1   1   0   5   0   0   0  .111  .143  .259 
Ray Corbin         R  10   2   0   0   0   0   0   1   0   0   0  .200  .200  .200 
Ray Culp           R   6   3   0   0   0   0   0   0   0   0   0  .500  .500  .500 
John Curtis        L   9   1   0   0   0   4   0   1   0   0   0  .111  .385  .111 
John D'Acquisto    R   3   1   0   0   0   1   0   0   0   0   0  .333  .500  .333 
Bruce Dal Canton   R   6   2   0   0   0   0   0   0   0   0   0  .333  .333  .333 
Joe Decker         R   7   0   0   0   0   0   0   0   0   0   0  .000  .000  .000 
Larry Demery       R  17   3   1   0   0   2   0   0   0   0   0  .176  .263  .235 
John Denny         R  28   5   2   0   0   2   0   0   0   0   0  .179  .233  .250 
Larry Dierker      R  21   5   1   0   1   3   0   0   0   0   0  .238  .333  .429 
