Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
David Aardsma      R   4   2   1   0   0   1   0   1   0   0   0  .500  .600  .750 
Terry Adams        R   7   1   0   0   1   1   0   3   0   0   0  .143  .250  .571 
Jeremy Affeldt     L  12   5   0   0   2   0   0   2   0   0   0  .417  .417  .917 
J. Albaladejo      R   4   3   2   0   0   0   0   0   0   0   0  .750  .750 1.250 
Carlos Almanzar    R   3   0   0   0   0   1   1   0   0   0   0  .000  .250  .000 
Brian Anderson     L  26  10   3   0   0   0   0   1   0   0   0  .385  .385  .500 
Kevin Appier       R  23   7   1   0   1   4   0   5   0   0   0  .304  .407  .478 
Rolando Arrojo     R  10   3   0   0   1   0   0   2   0   0   0  .300  .300  .600 
Bronson Arroyo     R   7   3   1   0   1   0   0   4   0   0   0  .429  .429 1.000 
Miguel Asencio     R   4   0   0   0   0   0   0   1   0   1   0  .000  .000  .000 
Michael Bacsik     L  12   3   1   0   1   0   0   1   0   0   0  .250  .250  .583 
Cha-Seung Baek     R   6   3   0   1   0   0   0   0   0   0   1  .500  .429  .833 
Danys Baez         R  11   4   1   0   0   2   0   2   0   0   0  .364  .462  .455 
Cory Bailey        R   4   2   0   0   0   0   0   2   0   0   0  .500  .500  .500 
Scott Baker        R  32  12   2   1   1   2   0   5   1   0   0  .375  .429  .594 
James Baldwin      R   4   2   0   0   1   1   0   1   0   0   0  .500  .600 1.250 
Grant Balfour      R   8   1   0   0   0   1   0   3   0   0   0  .125  .222  .125 
Brian Bannister    R  20   6   2   0   0   3   0   4   0   0   0  .300  .391  .400 
Brian Barber       R   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Lorenzo Barcelo    R   6   1   0   0   0   1   0   1   0   0   0  .167  .286  .167 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Brian Bass         R   6   3   0   0   0   0   0   0   0   0   0  .500  .500  .500 
Miguel Batista     R  17   6   2   0   0   3   0   0   0   0   0  .353  .450  .471 
Rick Bauer         R   5   4   2   0   0   0   0   0   0   0   0  .800  .800 1.200 
Denny Bautista     R   5   2   0   0   0   0   0   1   0   0   0  .400  .400  .400 
Rod Beck           R   3   0   0   0   0   1   0   0   0   0   0  .000  .250  .000 
Josh Beckett       R   8   3   0   0   1   1   0   0   0   0   0  .375  .444  .750 
Erik Bedard        L   6   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Tim Belcher        R   3   1   0   0   0   1   0   2   0   0   0  .333  .500  .333 
Rob Bell           R   4   1   0   0   0   1   0   0   0   0   0  .250  .400  .250 
Joaquin Benoit     R  23   5   0   0   2   1   0   4   0   0   0  .217  .250  .478 
Kris Benson        R   7   1   1   0   0   2   0   0   0   0   1  .143  .300  .286 
Jason Bere         R   3   0   0   0   0   0   0   1   0   0   1  .000  .000  .000 
Adam Bernero       R   6   0   0   0   0   1   0   0   0   1   0  .000  .143  .000 
R. Betancourt      R  19   6   1   0   0   0   0   3   0   0   1  .316  .300  .368 
Rocky Biddle       R  11   5   1   1   0   0   0   1   0   0   0  .455  .455  .727 
Nick Blackburn     R  18   4   2   0   0   1   0   4   0   0   0  .222  .263  .333 
Joe Blanton        R  15   7   4   1   0   1   0   0   0   0   0  .467  .500  .867 
Boof Bonser        R  11   2   0   0   0   0   0   4   0   0   0  .182  .182  .182 
Chris Bootcheck    R   3   2   0   0   2   0   0   0   1   0   1  .667  .600 2.667 
Joe Borowski       R   6   2   0   0   0   0   0   1   0   0   0  .333  .333  .333 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Dallas Braden      L   6   2   0   0   1   1   0   2   0   0   0  .333  .429  .833 
Chad Bradford      R   6   3   0   0   0   1   0   1   0   0   1  .500  .500  .500 
Ryan Braun         R   4   0   0   0   0   1   0   1   0   0   0  .000  .200  .000 
Doug Brocail       R   3   0   0   0   0   1   0   0   0   0   0  .000  .250  .000 
Clay Buchholz      R   6   2   0   0   0   0   0   2   0   0   0  .333  .333  .333 
Mark Buehrle       L  55  17   2   2   0   4   0   8   0   0   0  .309  .356  .418 
Dave Burba         R   9   4   0   3   0   1   0   1   0   0   0  .444  .500 1.111 
Ambiorix Burgos    R   4   1   0   0   0   1   1   1   0   0   0  .250  .400  .250 
John Burkett       R   4   1   0   0   0   1   0   1   0   0   0  .250  .400  .250 
A.J. Burnett       R  12   2   0   0   0   1   0   4   0   0   0  .167  .231  .167 
Paul Byrd          R  42  16   6   1   2   3   0   3   0   0   0  .381  .422  .714 
Daniel Cabrera     R  15   3   1   0   0   2   0   4   0   0   0  .200  .294  .267 
Fernando Cabrera   R   4   1   0   0   0   0   0   2   0   0   1  .250  .200  .250 
Trevor Cahill      R   6   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
