Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Paul Abbott        R   4   1   0   0   0   0   0   1   0   0   1  .250  .200  .250 
Juan Acevedo       R   6   2   0   0   1   0   0   0   0   0   0  .333  .333  .833 
Terry Adams        R   9   1   1   0   0   0   0   2   0   1   0  .111  .111  .222 
Brian Anderson     L  18   5   1   0   0   0   0   2   0   0   0  .278  .278  .333 
Luis Aquino        R   4   2   0   1   1   1   0   0   1   1   0  .500  .667 1.750 
Jack Armstrong     R  10   1   0   0   0   0   0   1   0   0   0  .100  .100  .100 
Rene Arocha        R   9   3   0   0   1   0   0   0   0   0   0  .333  .333  .667 
Andy Ashby         R  29  12   1   0   1   2   0   0   0   0   0  .414  .452  .552 
Pedro Astacio      R  27  11   3   0   1   2   0   4   1   0   0  .407  .467  .630 
Steve Avery        L  20   3   0   0   1   0   0   2   0   0   1  .150  .143  .300 
Bobby Ayala        R   5   3   0   0   0   0   0   1   0   0   0  .600  .600  .600 
Manny Aybar        R  13   6   2   0   0   1   0   1   0   0   0  .462  .500  .615 
Roger Bailey       R   9   3   2   0   0   0   0   2   0   0   0  .333  .333  .556 
James Baldwin      R   4   2   0   0   1   1   0   0   0   0   0  .500  .600 1.250 
Jeff Ballard       L   5   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Willie Banks       R   5   1   1   0   0   2   0   1   0   0   0  .200  .429  .400 
Miguel Batista     R   6   1   0   0   0   2   0   0   0   0   0  .167  .375  .167 
Jose Bautista      R   8   1   0   0   0   0   0   0   0   1   0  .125  .125  .125 
Rod Beck           R  12   8   1   0   0   1   0   2   1   0   0  .667  .714  .750 
Matt Beech         L  11   4   0   0   3   1   0   2   0   0   0  .364  .417 1.182 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Stan Belinda       R   8   1   0   0   0   0   0   1   0   0   0  .125  .125  .125 
Alan Benes         R  12   4   0   0   0   2   0   2   0   0   0  .333  .429  .333 
Andy Benes         R  27   9   3   0   0   1   0   7   1   0   0  .333  .379  .444 
Jason Bere         R   3   2   0   0   0   1   0   0   0   0   0  .667  .750  .667 
Sean Bergman       R   8   3   2   0   0   1   0   0   1   0   0  .375  .500  .625 
Rocky Biddle       R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Mike Bielecki      R   5   0   0   0   0   0   0   0   0   0   0  .000  .000  .000 
Buddy Black        L   4   1   0   0   1   0   0   0   0   0   0  .250  .250 1.000 
Willie Blair       R  24  10   1   1   0   0   0   3   0   0   0  .417  .417  .542 
Brian Boehringer   R   5   1   0   0   0   0   0   2   0   0   0  .200  .200  .200 
Brian Bohanon      L   5   1   1   0   0   0   0   2   0   0   0  .200  .200  .400 
Toby Borland       R   7   1   1   0   0   1   0   0   0   0   0  .143  .250  .286 
