Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Homer Bailey       R   4   2   0   0   0   0   0   1   0   0   0  .500  .500  .500 
Antonio Bastardo   L   4   1   0   0   0   0   0   1   0   0   0  .250  .250  .250 
Josh Beckett       R   5   1   0   0   0   1   0   0   0   0   0  .200  .333  .200 
David Buchanan     R   7   2   0   0   0   1   0   1   0   0   0  .286  .375  .286 
A.J. Burnett       R   9   1   0   0   1   2   0   3   1   0   0  .111  .333  .444 
Trevor Cahill      R   3   0   0   0   0   1   0   0   0   0   0  .000  .250  .000 
Matt Cain          R   6   1   0   0   1   0   0   3   0   0   0  .167  .167  .667 
Chris Capuano      L   4   1   1   0   0   1   0   1   0   0   0  .250  .400  .500 
Fausto Carmona     R   6   1   0   0   0   0   0   1   0   0   0  .167  .167  .167 
Andrew Cashner     R   4   2   1   0   0   2   0   1   1   0   0  .500  .714  .750 
Tyler Clippard     R   4   1   0   0   0   0   0   2   0   0   0  .250  .250  .250 
Josh Collmenter    R   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Bartolo Colon      R  11   2   0   0   0   0   0   3   1   0   0  .182  .250  .182 
Jacob deGrom       R   5   1   0   0   0   0   0   3   0   0   0  .200  .200  .200 
O. Despaigne       R   3   0   0   0   0   1   0   1   1   0   0  .000  .400  .000 
Doug Fister        R   4   2   1   0   0   0   0   0   1   0   0  .500  .600  .750 
Yovani Gallardo    R   6   2   0   0   0   0   0   2   0   0   0  .333  .333  .333 
Jaime Garcia       L   3   0   0   0   0   0   0   2   1   0   0  .000  .250  .000 
Ken Giles          R   4   1   0   0   0   1   1   1   0   0   0  .250  .400  .250 
Cole Hamels        L   6   2   0   0   1   0   0   2   0   0   0  .333  .333  .833 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Aaron Harang       R  15   5   1   1   0   0   0   1   0   0   0  .333  .333  .533 
Dan Haren          R   5   1   1   0   0   0   0   0   0   0   0  .200  .200  .400 
Matt Harvey        R   9   2   1   0   0   0   0   5   0   0   0  .222  .222  .333 
J. Hellickson      R   6   1   0   1   0   0   0   0   0   0   0  .167  .167  .500 
Kyle Kendrick      R   8   3   1   1   0   0   0   2   0   0   0  .375  .375  .750 
Ian Kennedy        R   9   2   0   0   1   1   0   4   0   1   0  .222  .300  .556 
Craig Kimbrel      R   8   2   1   0   1   0   0   2   0   0   0  .250  .250  .750 
Mike Leake         R   8   3   1   0   0   0   0   3   1   0   0  .375  .444  .500 
Cliff Lee          L   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Tim Lincecum       R   5   1   0   0   0   0   0   2   1   0   0  .200  .333  .200 
Michael Lorenzen   R   6   3   2   0   0   0   0   1   1   0   0  .500  .571  .833 
Lance Lynn         R   6   1   1   0   0   2   0   2   1   0   0  .167  .444  .333 
Jean Machi         R   3   0   0   0   0   2   0   0   0   0   0  .000  .400  .000 
Shaun Marcum       R   6   1   1   0   0   0   0   1   0   0   0  .167  .167  .333 
Jason Marquis      R   5   1   0   0   0   1   1   1   0   0   0  .200  .333  .200 
Carlos Martinez    R   6   1   0   1   0   0   0   2   0   0   0  .167  .167  .500 
Brandon McCarthy   R   3   0   0   0   0   1   0   1   0   0   0  .000  .250  .000 
Shelby Miller      R   6   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Jon Niese          L   8   2   0   0   0   0   0   4   1   0   0  .250  .333  .250 
J. Papelbon        R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Jake Peavy         R   4   1   0   0   1   0   0   1   0   0   0  .250  .250 1.000 
Wily Peralta       R  10   5   1   0   1   1   0   2   0   0   0  .500  .545  .900 
Scott Rice         L   3   1   0   0   1   1   0   0   0   0   0  .333  .500 1.333 
Tanner Roark       R   8   2   0   0   1   0   0   2   2   0   0  .250  .400  .625 
Tyson Ross         R   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Ervin Santana      R   5   3   0   1   0   1   0   0   0   0   0  .600  .667 1.000 
Max Scherzer       R   9   2   1   0   0   1   0   3   0   0   0  .222  .300  .333 
S. Strasburg       R   9   2   0   0   1   2   0   3   1   0   0  .222  .417  .556 
Julio Teheran      R   9   1   1   0   0   2   0   2   0   0   0  .111  .273  .222 
Ryan Vogelsong     R   5   1   0   0   0   0   0   1   1   0   0  .200  .333  .200 
Jake Westbrook     R   6   1   0   0   0   0   0   0   0   0   0  .167  .167  .167 
Zack Wheeler       R   4   1   0   0   0   2   0   3   0   0   0  .250  .500  .250 
J. Zimmermann      R  13   2   0   0   1   3   1   3   1   0   0  .154  .353  .385
