Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Jim Abbott         L  27   8   3   0   2   2   0   6   0   0   0  .296  .345  .630 
Juan Acevedo       R   6   3   1   0   0   1   0   2   0   0   0  .500  .571  .667 
Terry Adams        R   6   0   0   0   0   1   0   3   0   0   0  .000  .143  .000 
Rick Aguilera      R   6   0   0   0   0   0   0   3   0   0   0  .000  .000  .000 
Wilson Alvarez     L   5   0   0   0   0   2   0   2   0   0   0  .000  .286  .000 
Allan Anderson     L  10   1   0   1   0   1   0   1   0   0   0  .100  .182  .300 
Brian Anderson     L  14   4   1   0   1   0   0   1   0   0   0  .286  .286  .571 
Jimmy Anderson     L   6   3   0   1   0   0   0   1   0   0   0  .500  .500  .833 
Kevin Appier       R  12   2   1   0   0   0   0   2   0   0   0  .167  .167  .250 
Luis Aquino        R  11   2   1   0   0   2   0   1   0   0   0  .182  .308  .273 
Rene Arocha        R   6   2   0   0   1   1   0   1   0   0   0  .333  .429  .833 
Andy Ashby         R  17   8   4   0   2   1   0   4   0   0   0  .471  .500 1.059 
Pedro Astacio      R  14   2   1   0   0   0   0   2   0   0   0  .143  .143  .214 
Steve Avery        L   6   0   0   0   0   1   0   0   0   0   0  .000  .143  .000 
Scott Bailes       L   4   2   0   0   1   0   0   0   0   0   0  .500  .500 1.250 
Roger Bailey       R   7   1   0   0   0   1   0   0   0   0   0  .143  .250  .143 
James Baldwin      R   5   2   0   0   1   0   0   3   0   0   0  .400  .400 1.000 
Jeff Ballard       L  11   3   1   0   0   1   0   0   0   0   0  .273  .333  .364 
Tim Belcher        R   3   1   1   0   0   3   0   1   0   0   0  .333  .667  .667 
Alan Benes         R   4   0   0   0   0   1   0   0   0   0   0  .000  .200  .000 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Andy Benes         R  18   5   1   0   1   0   0   5   0   0   0  .278  .278  .500 
