Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Jim Abbott         L  51  15   3   0   0   1   0   9   2   0   0  .294  .333  .353 
Rick Aguilera      R  11   4   2   0   0   2   0   4   0   0   1  .364  .429  .545 
Darrel Akerfelds   R   4   3   0   0   1   1   0   0   1   0   0  .750  .833 1.500 
Scott Aldred       L   9   1   0   0   0   0   0   2   0   0   0  .111  .111  .111 
Neil Allen         R   5   3   0   0   0   1   0   0   0   0   0  .600  .667  .600 
Wilson Alvarez     L  34  10   2   1   3   9   1   6   0   0   0  .294  .442  .676 
Allan Anderson     L  24   6   0   0   0   1   0   3   0   0   0  .250  .280  .250 
Brian Anderson     L   5   2   0   0   0   0   0   0   0   0   0  .400  .400  .400 
Kevin Appier       R  39   9   1   0   0   2   0  13   0   0   3  .231  .250  .256 
Luis Aquino        R  11   3   0   0   0   0   0   4   0   0   0  .273  .273  .273 
Jack Armstrong     R   5   2   0   0   0   1   0   0   0   0   0  .400  .500  .400 
Brad Arnsberg      R   8   3   1   0   0   1   0   0   0   0   0  .375  .444  .500 
Rolando Arrojo     R   6   2   0   0   0   0   0   2   0   0   0  .333  .333  .333 
Keith Atherton     R   4   2   1   0   0   0   0   0   0   0   0  .500  .500  .750 
Don August         R   7   2   1   0   0   1   0   0   0   1   0  .286  .375  .429 
Steve Avery        L   5   1   0   0   0   0   0   0   0   0   0  .200  .200  .200 
Bobby Ayala        R   9   4   2   1   0   1   1   2   0   0   0  .444  .500  .889 
Scott Bailes       L   9   1   0   0   0   1   0   1   0   0   0  .111  .200  .111 
James Baldwin      R  19   3   2   0   0   1   0   4   0   0   0  .158  .200  .263 
Jeff Ballard       L  16   1   0   0   0   1   0   1   0   0   0  .063  .118  .063 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Scott Bankhead     R  17   2   0   0   0   2   0   5   1   0   0  .118  .250  .118 
Willie Banks       R   6   2   1   0   0   2   0   0   0   0   0  .333  .500  .500 
Floyd Bannister    L   9   1   0   0   0   1   0   2   0   0   0  .111  .200  .111 
Jose Bautista      R   5   1   0   0   0   1   0   0   0   0   0  .200  .333  .200 
Steve Bedrosian    R   5   1   0   0   0   0   0   1   0   0   0  .200  .200  .200 
Tim Belcher        R  35  12   1   0   1   1   0   4   0   0   0  .343  .361  .457 
Stan Belinda       R   8   0   0   0   0   0   0   0   0   0   0  .000  .000  .000 
Alan Benes         R   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Armando Benitez    R   5   1   0   0   1   1   0   1   0   0   1  .200  .286  .800 
Jason Bere         R  18   4   1   0   0   1   0   1   0   0   0  .222  .263  .278 
Juan Berenguer     R  14   2   0   0   1   2   1   2   0   0   0  .143  .250  .357 
Mike Bielecki      R   7   3   1   0   0   0   0   0   0   0   0  .429  .429  .571 
Mike Birkbeck      R   4   1   0   0   0   1   0   0   0   0   0  .250  .400  .250 
Buddy Black        L   5   1   0   0   0   0   0   0   0   0   0  .200  .200  .200 
Willie Blair       R   8   3   1   0   1   0   0   2   0   0   0  .375  .375  .875 
Bert Blyleven      R   8   0   0   0   0   1   0   4   1   0   0  .000  .200  .000 
Mike Boddicker     R  20   6   0   0   1   0   0   4   1   0   0  .300  .333  .450 
Brian Bohanon      L   4   2   0   0   0   2   0   1   0   0   0  .500  .667  .500 
Tom Bolton         L   5   1   0   0   0   0   0   0   0   0   0  .200  .200  .200 
Ricky Bones        R  14   5   1   0   0   3   0   3   0   0   0  .357  .471  .429 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Chris Bosio        R  41  13   3   0   1   4   0   9   0   0   1  .317  .370  .463 
Shawn Boskie       R  13   3   0   0   0   0   0   0   0   0   0  .231  .231  .231 
Oil Can Boyd       R   4   1   0   0   0   0   0   1   0   1   0  .250  .250  .250 
Mark Brandenburg   R   4   3   1   0   1   1   0   1   0   0   0  .750  .800 1.750 
Doug Brocail       R   4   1   0   0   0   0   0   0   0   0   1  .250  .200  .250 
Scott Brow         R   3   1   0   0   0   1   1   0   0   0   0  .333  .500  .333 
Kevin Brown        R  31   6   0   0   0   0   0   5   0   0   2  .194  .182  .194 
DeWayne Buice      R   4   0   0   0   0   0   0   0   0   0   0  .000  .000  .000 
Dave Burba         R  13   2   0   0   0   1   0   5   0   0   0  .154  .214  .154 
John Burkett       R  10   6   2   0   0   0   0   2   0   0   0  .600  .600  .800 
Todd Burns         R   4   3   0   0   1   0   0   1   0   0   0  .750  .750 1.500 
Mike Butcher       R   5   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Greg Cadaret       L  10   2   0   0   0   2   0   2   0   0   0  .200  .333  .200 
John Candelaria    L   3   1   0   0   0   1   0   1   0   0   0  .333  .500  .333 
Tom Candiotti      R  17   3   0   0   0   2   0   4   0   0   1  .176  .250  .176 
Steve Carlton      L   6   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Chris Carpenter    R   6   2   1   0   0   1   0   2   0   0   0  .333  .429  .500 
Cris Carpenter     R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Chuck Cary         L   7   3   0   0   1   0   0   1   0   0   0  .429  .429  .857 
Larry Casian       L   5   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Tony Castillo      L  10   3   0   0   0   0   0   1   0   0   0  .300  .300  .300 
Carlos Castillo    R   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Frank Castillo     R   6   2   1   0   1   0   0   2   0   0   0  .333  .333 1.000 
John Cerutti       L  13   4   1   1   1   1   0   1   0   0   0  .308  .357  .769 
Norm Charlton      L   4   2   0   0   1   0   0   1   0   0   0  .500  .500 1.250 
Mike Christopher   R   4   2   0   0   2   0   0   0   0   0   0  .500  .500 2.000 
Mark Clark         R  19   4   2   0   0   0   0   5   0   0   1  .211  .200  .316 
Terry Clark        R   4   3   0   0   0   0   0   0   0   0   0  .750  .750  .750 
Roger Clemens      R  55  14   1   0   2   3   0  12   1   0   0  .255  .305  .382 
Stew Cliburn       R   4   2   1   0   0   0   0   1   0   0   0  .500  .500  .750 
Ken Cloude         R   6   2   1   0   0   1   0   2   0   0   0  .333  .429  .500 
B. Clutterbuck     R   6   2   0   0   0   0   0   1   0   0   0  .333  .333  .333 
Bartolo Colon      R   5   1   0   0   0   0   0   2   0   0   0  .200  .200  .200 
David Cone         R  29   8   2   0   0   1   0   7   0   0   0  .276  .300  .345 
Rocky Coppinger    R  10   3   0   0   2   0   0   4   0   0   0  .300  .300  .900 
F. Cordova         R   4   0   0   0   0   1   0   3   0   0   0  .000  .200  .000 
Ed Correa          R   8   3   0   0   1   1   0   0   0   0   0  .375  .444  .750 
Jim Corsi          R   4   2   0   0   0   1   1   0   0   0   0  .500  .600  .500 
Tim Crabtree       R  11   3   0   0   0   1   0   4   0   0   0  .273  .333  .273 
Steve Crawford     R   8   1   0   0   0   0   0   0   0   0   0  .125  .125  .125 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Chuck Crim         R  13   2   1   0   0   2   0   2   0   0   1  .154  .250  .231 
Nelson Cruz        R   4   2   0   1   0   0   0   1   0   0   0  .500  .500 1.000 
Danny Darwin       R  24   9   1   0   3   1   0   2   0   0   0  .375  .400  .792 
Storm Davis        R   9   1   0   0   0   0   0   1   0   0   0  .111  .111  .111 
John Davis         R   3   0   0   0   0   0   0   0   1   0   0  .000  .250  .000 
Mark Davis         L   8   2   1   0   0   0   0   0   0   0   0  .250  .250  .375 
Jose De Jesus      R   5   0   0   0   0   0   0   0   0   0   0  .000  .000  .000 
Jose DeLeon        R  12   2   1   0   0   2   0   3   0   0   0  .167  .286  .250 
Rich DeLucia       R  20   7   2   0   2   0   0   4   2   0   0  .350  .409  .750 
Jim Deshaies       L   8   2   0   0   0   2   0   1   0   0   0  .250  .400  .250 
John Dettmer       R   4   1   0   0   0   0   0   1   0   0   0  .250  .250  .250 
Jason Dickson      R   4   1   0   0   0   0   0   1   0   0   0  .250  .250  .250 
John Doherty       R  11   2   1   0   0   0   0   0   0   0   0  .182  .182  .273 
John Dopson        R  14   2   0   0   2   0   0   1   0   0   0  .143  .143  .571 
Richard Dotson     R   8   6   1   0   0   1   0   0   0   0   0  .750  .778  .875 
Doug Drabek        R   6   2   0   0   1   0   0   0   1   0   0  .333  .429  .833 
Mark Eichhorn      R  15   6   2   0   0   0   0   2   0   1   0  .400  .400  .533 
Cal Eldred         R  18   6   1   1   2   1   0   3   0   0   0  .333  .368  .833 
Scott Erickson     R  32  11   1   0   0   1   0   7   1   0   1  .344  .371  .375 
Kelvim Escobar     R   4   1   0   0   0   1   0   0   0   0   0  .250  .400  .250 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Steve Farr         R  18   3   0   0   0   2   1   9   0   1   0  .167  .250  .167 
John Farrell       R  13   3   0   0   2   0   0   2   1   1   0  .231  .286  .692 
Jeff Fassero       L   9   0   0   0   0   0   0   4   0   0   0  .000  .000  .000 
Alex Fernandez     R  40  10   1   0   2   2   1   9   0   0   0  .250  .286  .425 
Sid Fernandez      L   8   3   1   0   0   0   0   1   0   0   0  .375  .375  .500 
Mike Fetters       R  14   4   1   0   0   1   0   2   0   0   0  .286  .333  .357 
Tom Filer          R   7   5   0   0   1   0   0   0   0   0   0  .714  .714 1.143 
Chuck Finley       L  79  28   6   0   5   3   0  17   1   0   0  .354  .386  .620 
Brian Fisher       R   6   2   0   0   0   0   0   0   0   0   0  .333  .333  .333 
Mike Flanagan      L  19   6   1   0   1   0   0   1   0   1   0  .316  .316  .526 
Dave Fleming       L  19   6   2   0   1   2   0   1   0   0   0  .316  .381  .579 
Bryce Florie       R   6   2   0   0   0   0   0   1   0   0   0  .333  .333  .333 
Willie Fraser      R  12   4   1   0   0   0   0   1   0   0   0  .333  .333  .417 
Todd Frohwirth     R   8   1   0   0   0   1   0   2   0   0   0  .125  .222  .125 
Ramon Garcia       R   4   0   0   0   0   0   0   2   0   0   0  .000  .000  .000 
Mike Gardiner      R  10   3   0   0   0   1   0   3   0   0   0  .300  .364  .300 
Mark Gardner       R   5   1   0   0   0   0   0   1   0   0   0  .200  .200  .200 
Wes Gardner        R   5   1   0   0   0   0   0   1   0   0   0  .200  .200  .200 
Paul Gibson        L  13   4   1   0   0   0   0   0   0   0   0  .308  .308  .385 
Brian Givens       L   5   0   0   0   0   0   0   1   1   0   0  .000  .167  .000 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Jerry Gleaton      L   4   1   0   0   0   0   0   1   0   0   0  .250  .250  .250 
Greg Gohr          R   7   4   1   0   1   1   0   2   1   0   0  .571  .667 1.143 
Dwight Gooden      R  11   2   0   0   0   1   0   4   0   0   1  .182  .231  .182 
Don Gordon         R   4   1   0   0   0   0   0   0   0   0   0  .250  .250  .250 
Tom Gordon         R  35   8   0   0   1   4   0  13   0   0   0  .229  .308  .314 
Joe Grahe          R   6   0   0   0   0   1   0   0   0   0   0  .000  .143  .000 
Mark Grant         R   4   1   1   0   0   1   0   0   0   0   0  .250  .400  .500 
Danny Graves       R   2   2   0   0   0   2   0   0   0   0   0 1.000 1.000 1.000 
Jason Grimsley     R   4   3   1   0   1   0   0   0   1   0   0  .750  .800 1.750 
Kevin Gross        R  10   1   0   0   0   1   0   3   0   0   0  .100  .182  .100 
Cecilio Guante     R   4   2   0   0   1   0   0   1   0   0   0  .500  .500 1.250 
Eddie Guardado     L   6   2   0   0   2   0   0   0   0   0   0  .333  .333 1.333 
Mark Gubicza       R  62  19   2   3   0   3   0   7   0   0   0  .306  .338  .435 
Lee Guetterman     L   8   3   0   0   0   0   0   0   0   0   0  .375  .375  .375 
Ron Guidry         L   7   1   1   0   0   0   0   2   0   0   0  .143  .143  .286 
Bill Gullickson    R  11   2   1   0   0   0   0   0   0   0   0  .182  .182  .273 
Mark Guthrie       L  11   6   0   0   3   1   0   1   0   0   0  .545  .583 1.364 
Jose Guzman        R  20   5   1   0   2   3   0   5   0   0   0  .250  .348  .600 
Juan Guzman        R  40  11   3   0   2   0   0  11   0   0   0  .275  .275  .500 
John Habyan        R  13   2   0   0   0   1   0   3   0   0   0  .154  .214  .154 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Chris Haney        L  19   4   0   0   0   3   0   0   0   0   0  .211  .318  .211 
Greg Hansell       R   3   2   0   0   0   1   0   0   0   0   0  .667  .750  .667 
Erik Hanson        R  42  12   1   0   1   3   0   6   0   0   0  .286  .333  .381 
Pete Harnisch      R   6   1   0   0   1   1   0   1   0   0   0  .167  .286  .667 
Greg Harris        R  17   4   0   1   0   2   0   3   1   0   0  .235  .350  .353 
Pep Harris         R  10   1   0   0   0   0   0   2   0   0   0  .100  .100  .100 
Bryan Harvey       R   5   0   0   0   0   2   0   3   0   0   0  .000  .286  .000 
S. Hasegawa        R   5   2   0   0   1   1   0   1   0   0   1  .400  .429 1.000 
Brad Havens        L   6   2   1   0   1   1   0   0   0   0   0  .333  .429 1.000 
Andy Hawkins       R   8   1   0   0   0   0   0   0   0   0   0  .125  .125  .125 
Jimmy Haynes       R   8   2   0   0   1   1   0   1   0   0   0  .250  .333  .625 
Rick Helling       R   8   2   0   0   0   2   0   1   0   0   0  .250  .400  .250 
Tom Henke          R  10   5   2   1   1   0   0   1   0   0   0  .500  .500 1.200 
