Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
David Aardsma      R   3   0   0   0   0   2   0   1   0   0   0  .000  .400  .000 
Alfredo Aceves     R   5   0   0   0   0   0   0   2   0   0   1  .000  .000  .000 
Nathan Adcock      R   5   1   1   0   0   0   0   1   0   0   0  .200  .200  .400 
Jeremy Affeldt     L  12   3   2   0   0   0   0   2   0   0   0  .250  .250  .417 
Matt Albers        R   5   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
H. Alvarez         R   5   3   0   0   1   0   0   0   0   0   0  .600  .600 1.200 
Brett Anderson     L  19   7   1   0   1   0   0   0   0   0   0  .368  .368  .579 
Chase Anderson     R  16   7   1   1   1   1   0   0   0   0   0  .438  .471  .813 
Jake Arrieta       R  14   5   1   1   0   3   0   3   0   0   0  .357  .471  .571 
Bronson Arroyo     R  11   3   2   0   0   2   0   1   0   0   1  .273  .357  .455 
Scott Atchison     R   3   0   0   0   0   1   0   0   0   0   0  .000  .250  .000 
Dylan Axelrod      R   8   5   2   0   0   1   0   0   0   0   0  .625  .667  .875 
John Axford        R   4   0   0   0   0   0   0   3   0   0   0  .000  .000  .000 
Luis Ayala         R   2   0   0   0   0   2   1   1   0   0   0  .000  .500  .000 
Danys Baez         R   5   1   0   0   0   3   2   1   0   0   0  .200  .500  .200 
Homer Bailey       R   7   0   0   0   0   5   0   2   0   0   0  .000  .417  .000 
Scott Baker        R   5   1   0   0   0   0   0   1   0   0   0  .200  .200  .200 
John Bale          L  10   2   0   0   1   0   0   0   0   0   1  .200  .182  .500 
Brian Bannister    R  27  10   3   0   3   4   1   1   0   0   0  .370  .452  .815 
Antonio Bastardo   L   5   1   0   0   0   1   0   1   0   0   0  .200  .333  .200 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Miguel Batista     R   7   2   1   0   0   5   1   1   0   0   0  .286  .583  .429 
Rick Bauer         R   3   2   0   0   0   1   0   0   0   0   0  .667  .750  .667 
Yorman Bazardo     R   4   0   0   0   0   1   0   0   0   0   0  .000  .200  .000 
Blake Beavan       R   4   1   0   0   0   1   0   0   0   0   1  .250  .333  .250 
Josh Beckett       R  21   5   0   0   1   2   0   4   0   0   0  .238  .304  .381 
Erik Bedard        L  32  12   2   0   2   2   0   5   0   0   1  .375  .400  .625 
Joe Beimel         L   3   1   0   0   0   0   0   1   0   0   1  .333  .250  .333 
Rob Bell           R   6   2   1   0   1   1   1   0   0   0   0  .333  .429 1.000 
Duane Below        L   6   1   0   0   0   0   0   1   0   0   0  .167  .167  .167 
Joaquin Benoit     R  19   3   0   0   0   1   0  10   0   0   1  .158  .190  .158 
Brad Bergesen      R   3   1   0   0   0   2   0   0   0   0   1  .333  .500  .333 
R. Betancourt      R  16   3   1   0   0   2   0   1   0   0   0  .188  .278  .250 
Travis Blackley    L   5   1   0   0   0   0   0   1   0   0   0  .200  .200  .200 
Joe Blanton        R  34   9   2   0   1   3   1   5   0   0   0  .265  .324  .412 
Jerry Blevins      L   4   0   0   0   0   0   0   1   0   0   0  .000  .000  .000 
Mike Bolsinger     R   5   2   0   1   0   1   0   0   0   0   0  .400  .500  .800 
Jeremy Bonderman   R  30   7   1   0   1   5   2  10   0   0   0  .233  .343  .367 
Dallas Braden      L  13   4   0   0   1   3   0   0   0   0   0  .308  .438  .538 
Dewon Brazelton    R   5   1   0   0   0   1   1   2   0   0   0  .200  .333  .200 
Craig Breslow      L   8   3   1   0   1   0   0   0   0   0   0  .375  .375  .875 
Pitcher          R/L  AB   H  2B  3B  HR  BB IBB  SO HBP  SH  SF   AVG   OBP   SLG
Jonathan Broxton   R   5   1   1   0   0   1   0   2   0   0   0  .200  .333  .400 
Clay Buchholz      R  19   8   0   0   0   0   0   4   0   0   1  .421  .400  .421 
Mark Buehrle       L  58  11   1   0   2   3   1   6   1   0   2  .190  .234  .310 
M. Bumgarner       L   7   3   1   0   0   0   0   1   0   0   0  .429  .429  .571 
Ambiorix Burgos    R   4   0   0   0   0   1   0   2   0   0   0  .000  .200  .000 
A.J. Burnett       R  23   8   1   0   1   6   0   4   1   0   1  .348  .484  .522 
Brian Burres       L   5   1   1   0   0   0   0   1   0   0   0  .200  .200  .400 
David Bush         R  17   3   0   1   0   1   0   0   0   0   0  .176  .222  .294 
Paul Byrd          R  42  17   3   1   3   2   1   1   0   0   1  .405  .422  .738 
Daniel Cabrera     R  22   8   1   0   1   6   0   5   1   0   0  .364  .517  .545 
Trevor Cahill      R  11   7   2   0   1   1   0   2   1   0   0  .636  .692 1.091 
Matt Cain          R   6   0   0   0   0   0   0   2   1   0   0  .000  .143  .000 
Shawn Camp         R   7   4   1   1   1   0   0   1   0   0   0  .571  .571 1.429 
Chris Capuano      L  10   3   1   0   0   1   0   0   0   0   1  .300  .333  .400 
Jesse Carlson      L   7   3   0   1   0   0   0   1   0   0   0  .429  .429  .714 
Fausto Carmona     R  40  13   3   0   5   7   1   3   0   0   0  .325  .426  .775 
Carlos Carrasco    R   6   3   2   0   0   2   0   1   0   0   0  .500  .625  .833 
D.J. Carrasco      R  10   4   0   0   0   2   0   2   0   0   1  .400  .462  .400 
